NIVEL1|NIVEL2|NIVEL3|NIVEL4|NIVEL5|TOTAL|ANOMES
Despesas operacionais|Pessoal|Despesa com empregados|Salários||      -2.279.416,31|202507
Despesas operacionais|Pessoal|Despesas com indenizacoes|Ferias Indenizadas||                  0|202507
Despesas operacionais|Pessoal|Despesas com indenizacoes|Aviso Previo||                  0|202507
Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Rescisao Fgts||                  0|202507
Despesas operacionais|Pessoal|Despesas com indenizacoes|Indenizacoes Trabalhistas||        -179.166,66|202507
Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Sobre Rescisao||                  0|202507
Despesas operacionais|Pessoal|Despesas com indenizacoes|13º Salario Proporcional (Indenizado)||                  0|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Odontologica|         -74.082,22|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Medica|        -487.695,87|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Ajuda Educacional|          -8.833,34|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Bolsa Estagio|         -46.553,81|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Treinamento|Cursos, Seminarios E Palestras|                  0|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Seguros|Seguro De Vida Em Grupo|         -44.617,16|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Alimentacao|        -164.985,48|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Refeicao|        -213.499,51|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Vale Transporte|Vale Transporte|         -14.598,41|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Educacao|                  0|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Doenca|                  0|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Creche|         -11.018,68|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Ambulatorio|                  0|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Medicina Do Trabalho|          -2.595,46|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Seguranca Do Trabalho|          -1.260,13|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Baba|          -1.502,55|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Programas Assistenciais|          -2.125,14|202507
Despesas operacionais|Pessoal|Despesas com assistencia social|Plano de Previdência Privada|Previdência Privada|         -94.542,58|202507
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ 13º Salario|         -48.751,14|202507
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Ferias|         -16.250,37|202507
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Folha De Pagamento|        -779.695,53|202507
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Ferias|          -5.098,13|202507
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Rescisao|                  0|202507
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Folha De Pagamento|        -244.610,34|202507
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ 13º Salario|         -15.294,47|202507
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Folha De Pagamento|         -30.576,31|202507
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ 13º Salario|          -1.911,81|202507
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Ferias|            -637,26|202507
Despesas operacionais|Serviços de terceiros|Honorários de auditoria|||                  0|202507
Despesas operacionais|Serviços de terceiros|Honorários advocatícios|||      -1.066.433,86|202507
Despesas operacionais|Serviços de terceiros|Honorários de consultoria|||      -1.809.431,96|202507
Despesas operacionais|Serviços de terceiros|Outros serviços de terceiros|||        -151.761,76|202507
Despesas operacionais|Serviços de terceiros|Equipamentos|||        -200.952,16|202507
Despesas operacionais|Serviços de terceiros|Serviços de informática|||      -1.344.858,15|202507
Despesas operacionais|Eventos|Outros eventos|||                  0|202507
Despesas operacionais|Eventos|Patrocínio de eventos|||                  0|202507
Despesas operacionais|Eventos|Eventos|||        -296.309,13|202507
Despesas operacionais|Localização|Outras|||                  0|202507
Despesas operacionais|Localização|Depreciação e amortização|||        -294.721,56|202507
Despesas operacionais|Localização|Aluguel|||                  0|202507
Despesas operacionais|Localização|Serviços de limpeza|||         -25.908,45|202507
Despesas operacionais|Localização|Energia elétrica|||         -42.428,26|202507
Despesas operacionais|Localização|Conservação, manutenção e reparos|||          -7.850,00|202507
Despesas operacionais|Localização|Condomínio|||        -164.200,54|202507
Despesas operacionais|Marketing|Propaganda e divulgação|||      -1.470.118,79|202507
Despesas operacionais|Marketing|Comunicação institucional|||         -93.645,00|202507
Despesas operacionais|Marketing|Anúncios e editais|||                  0|202507
Despesas operacionais|Representação institucional|Representação institucional|||                  0|202507
Despesas operacionais|Representação institucional|Representação Social|||         -24.400,00|202507
Despesas operacionais|Representação institucional|Representação Em Congressos E Seminarios|||                  0|202507
Despesas operacionais|Representação institucional|Despesas De Viagens Em Congressos E Seminarios|||                  0|202507
Despesas operacionais|Representação institucional|Viagens|||        -446.568,72|202507
Despesas operacionais|Doações e contribuições|Anuidades a entidades de classe|||            -680,00|202507
Despesas operacionais|Doações e contribuições|Doacoes|||         -35.000,00|202507
Despesas operacionais|Doações e contribuições|Contribuicoes, mensalidades e anuidades |||         -50.000,00|202507
Despesas operacionais|Outras despesas|Comunicação|||         -36.855,34|202507
Despesas operacionais|Outras despesas|Convênios|||                  0|202507
Despesas operacionais|Outras despesas|Material de expediente|||         -25.816,31|202507
Despesas operacionais|Outras despesas|Crédito COFINS|||                  0|202507
Despesas operacionais|Outras despesas|Veículos|||          -3.270,00|202507
Despesas operacionais|Outras despesas|Diversos|Baixas e cobranças||                  0|202507
Despesas operacionais|Outras despesas|Diversos|Impostos e taxas||                  0|202507
Despesas operacionais|Outras despesas|Diversos|Acordos judiciais||                  0|202507
Despesas operacionais|Outras despesas|Diversos|Provisão para crédito de liquidação duvidosa||                  0|202507
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Brindes|                  0|202507
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Uniformne|            -833,34|202507
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Livros, Jornais e Revistas|            -767,00|202507
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Maq., mov, equip. e utensílios|                  0|202507
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Outras desp administrativas|         -10.000,00|202507
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Despesas diversas de eventos|                  0|202507
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Bens de pequeno valor|          -1.000,00|202507
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Impressões / Material gráfico|                  0|202507
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Logística|            -200,00|202507
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Representação Social|                  0|202507
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Refeição|                  0|202507
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Assinaturas e M. Técnicos|                  0|202507
Resultado operacional|||||        -360.980,02|202507
Resultado de equivalência patrimonial|||||                  0|202507
Resultado não operacional|||||                  0|202507
Receitas financeiras|||||       4.756.548,41|202507
Despesas financeiras|||||        -997.872,35|202507
Resultado financeiro|||||       3.758.676,06|202507
Superávit do exercício|||||       3.397.696,04|202507
Receita Bruta|||||      20.547.441,84|202508
Tributos|ISS||||      -1.027.372,08|202508
Tributos|COFINS||||      -1.601.605,53|202508
Receita operacional líquida|||||      17.918.464,23|202508
Custos dos serviços prestados|Consultas|Sistema Nacional de Gravames - SNG|||      -5.416.471,65|202508
Custos dos serviços prestados|Consultas|SISEG|||        -244.842,89|202508
Custos dos serviços prestados|Consultas|Sistema de Contratos (Ex-Sircof)|||                  0|202508
Custos dos serviços prestados|Outros custos||||                  0|202508
Margem bruta|||||      12.257.149,69|202508
Despesas operacionais|Pessoal|Despesa com empregados|Pro Labore||                  0|202508
Despesas operacionais|Pessoal|Despesa com empregados|Ferias||         -63.726,99|202508
Despesas operacionais|Pessoal|Despesa com empregados|Gratificacoes||         -14.755,23|202508
Despesas operacionais|Pessoal|Despesa com empregados|Horas Extras||                  0|202508
Despesas operacionais|Pessoal|Despesa com empregados|Salários||      -2.279.416,31|202508
Despesas operacionais|Pessoal|Despesa com empregados|Decimo - Terceiro Salario||        -191.180,94|202508
Despesas operacionais|Pessoal|Despesa com empregados|Adicional Por Tempo De Servico||                  0|202508
Despesas operacionais|Pessoal|Despesa com empregados|Bonus||                  0|202508
Despesas operacionais|Pessoal|Despesas com indenizacoes|Aviso Previo||                  0|202508
Despesas operacionais|Pessoal|Despesas com indenizacoes|Ferias Indenizadas||                  0|202508
Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Rescisao Fgts||                  0|202508
Despesas operacionais|Pessoal|Despesas com indenizacoes|13º Salario Proporcional (Indenizado)||                  0|202508
Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Sobre Rescisao||                  0|202508
Despesas operacionais|Pessoal|Despesas com indenizacoes|Indenizacoes Trabalhistas||        -179.166,67|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Odontologica|         -74.082,22|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Medica|        -487.695,87|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Ajuda Educacional|          -8.833,33|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Bolsa Estagio|         -46.553,81|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Treinamento|Cursos, Seminarios E Palestras|                  0|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Seguros|Seguro De Vida Em Grupo|         -44.617,16|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Refeicao|        -213.499,51|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Alimentacao|        -164.985,48|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Vale Transporte|Vale Transporte|         -14.598,41|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Medicina Do Trabalho|          -2.595,46|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Ambulatorio|                  0|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Creche|         -11.018,68|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Doenca|                  0|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Seguranca Do Trabalho|          -1.260,13|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Educacao|                  0|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Programas Assistenciais|          -2.125,14|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Baba|          -1.502,55|202508
Despesas operacionais|Pessoal|Despesas com assistencia social|Plano de Previdência Privada|Previdência Privada|         -94.542,58|202508
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ 13º Salario|         -48.751,14|202508
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Ferias|         -16.250,37|202508
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Folha De Pagamento|        -585.013,76|202508
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Ferias|          -5.098,13|202508
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Rescisao|                  0|202508
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Folha De Pagamento|        -183.533,74|202508
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ 13º Salario|         -15.294,47|202508
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Folha De Pagamento|         -22.941,70|202508
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ 13º Salario|          -1.911,81|202508
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Ferias|            -637,26|202508
Despesas operacionais|Serviços de terceiros|Honorários advocatícios|||        -915.956,73|202508
Despesas operacionais|Serviços de terceiros|Honorários de consultoria|||      -3.109.431,95|202508
Despesas operacionais|Serviços de terceiros|Honorários de auditoria|||                  0|202508
Despesas operacionais|Serviços de terceiros|Equipamentos|||        -134.752,16|202508
Despesas operacionais|Serviços de terceiros|Serviços de informática|||      -1.856.731,41|202508
Despesas operacionais|Serviços de terceiros|Outros serviços de terceiros|||        -180.410,90|202508
Despesas operacionais|Eventos|Patrocínio de eventos|||                  0|202508
Despesas operacionais|Eventos|Eventos|||      -1.066.309,13|202508
Despesas operacionais|Eventos|Outros eventos|||                  0|202508
Despesas operacionais|Localização|Condomínio|||        -164.200,54|202508
Despesas operacionais|Localização|Conservação, manutenção e reparos|||         -10.284,10|202508
Despesas operacionais|Localização|Energia elétrica|||         -48.229,06|202508
Despesas operacionais|Localização|Aluguel|||                  0|202508
Despesas operacionais|Localização|Depreciação e amortização|||        -294.721,51|202508
Despesas operacionais|Localização|Outras|||                  0|202508
Despesas operacionais|Localização|Serviços de limpeza|||         -25.908,45|202508
Despesas operacionais|Marketing|Anúncios e editais|||                  0|202508
Despesas operacionais|Marketing|Comunicação institucional|||         -93.645,00|202508
Despesas operacionais|Marketing|Propaganda e divulgação|||      -2.280.077,95|202508
Despesas operacionais|Representação institucional|Representação Social|||         -32.518,00|202508
Despesas operacionais|Representação institucional|Representação institucional|||                  0|202508
Despesas operacionais|Representação institucional|Viagens|||        -535.338,04|202508
Despesas operacionais|Representação institucional|Despesas De Viagens Em Congressos E Seminarios|||                  0|202508
Despesas operacionais|Representação institucional|Representação Em Congressos E Seminarios|||                  0|202508
Despesas operacionais|Doações e contribuições|Contribuicoes, mensalidades e anuidades |||         -50.000,00|202508
Despesas operacionais|Doações e contribuições|Anuidades a entidades de classe|||          -6.568,00|202508
Despesas operacionais|Doações e contribuições|Doacoes|||         -35.000,00|202508
Despesas operacionais|Outras despesas|Convênios|||                  0|202508
Despesas operacionais|Outras despesas|Comunicação|||         -39.851,92|202508
Despesas operacionais|Outras despesas|Material de expediente|||         -12.516,00|202508
Despesas operacionais|Outras despesas|Veículos|||          -3.270,00|202508
Despesas operacionais|Outras despesas|Crédito COFINS|||                  0|202508
Despesas operacionais|Outras despesas|Diversos|Impostos e taxas||                  0|202508
Despesas operacionais|Outras despesas|Diversos|Acordos judiciais||                  0|202508
Despesas operacionais|Outras despesas|Diversos|Baixas e cobranças||                  0|202508
Despesas operacionais|Outras despesas|Diversos|Provisão para crédito de liquidação duvidosa||                  0|202508
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Livros, Jornais e Revistas|          -1.265,20|202508
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Uniformne|          -4.033,33|202508
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Outras desp administrativas|          -8.900,00|202508
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Despesas diversas de eventos|                  0|202508
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Bens de pequeno valor|          -1.000,00|202508
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Impressões / Material gráfico|                  0|202508
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Logística|            -200,00|202508
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Representação Social|                  0|202508
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Brindes|                  0|202508
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Maq., mov, equip. e utensílios|                  0|202508
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Refeição|                  0|202508
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Assinaturas e M. Técnicos|                  0|202508
Resultado operacional|||||      -3.429.558,54|202508
Resultado de equivalência patrimonial|||||                  0|202508
Resultado não operacional|||||                  0|202508
Receitas financeiras|||||       4.386.508,91|202508
Despesas financeiras|||||        -920.719,62|202508
Resultado financeiro|||||       3.465.789,29|202508
Superávit do exercício|||||          36.230,75|202508
Receita Bruta|||||      22.200.589,34|202509
Tributos|ISS||||      -1.110.029,49|202509
Tributos|COFINS||||      -1.727.244,75|202509
Receita operacional líquida|||||      19.363.315,10|202509
Custos dos serviços prestados|Consultas|Sistema Nacional de Gravames - SNG|||      -5.900.783,94|202509
Custos dos serviços prestados|Consultas|SISEG|||        -241.304,82|202509
Custos dos serviços prestados|Consultas|Sistema de Contratos (Ex-Sircof)|||                  0|202509
Custos dos serviços prestados|Outros custos||||                  0|202509
Margem bruta|||||      13.221.226,34|202509
Despesas operacionais|Pessoal|Despesa com empregados|Pro Labore||                  0|202509
Despesas operacionais|Pessoal|Despesa com empregados|Ferias||         -63.726,99|202509
Despesas operacionais|Pessoal|Despesa com empregados|Gratificacoes||         -14.755,23|202509
Despesas operacionais|Pessoal|Despesa com empregados|Horas Extras||                  0|202509
Despesas operacionais|Pessoal|Despesa com empregados|Salários||      -2.279.416,31|202509
Despesas operacionais|Pessoal|Despesa com empregados|Decimo - Terceiro Salario||        -191.180,94|202509
Despesas operacionais|Pessoal|Despesa com empregados|Adicional Por Tempo De Servico||                  0|202509
Despesas operacionais|Pessoal|Despesa com empregados|Bonus||                  0|202509
Despesas operacionais|Pessoal|Despesas com indenizacoes|Aviso Previo||                  0|202509
Despesas operacionais|Pessoal|Despesas com indenizacoes|Ferias Indenizadas||                  0|202509
Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Rescisao Fgts||                  0|202509
Despesas operacionais|Pessoal|Despesas com indenizacoes|13º Salario Proporcional (Indenizado)||                  0|202509
Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Sobre Rescisao||                  0|202509
Despesas operacionais|Pessoal|Despesas com indenizacoes|Indenizacoes Trabalhistas||        -179.166,67|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Odontologica|         -74.082,22|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Medica|        -487.695,87|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Ajuda Educacional|          -8.833,34|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Bolsa Estagio|         -46.553,81|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Treinamento|Cursos, Seminarios E Palestras|                  0|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Seguros|Seguro De Vida Em Grupo|         -44.617,16|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Refeicao|        -213.499,51|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Alimentacao|        -164.985,48|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Vale Transporte|Vale Transporte|         -14.598,41|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Medicina Do Trabalho|          -2.595,46|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Ambulatorio|                  0|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Creche|         -11.018,68|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Doenca|                  0|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Seguranca Do Trabalho|          -1.260,13|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Educacao|                  0|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Programas Assistenciais|          -2.125,14|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Baba|          -1.502,55|202509
Despesas operacionais|Pessoal|Despesas com assistencia social|Plano de Previdência Privada|Previdência Privada|         -94.542,58|202509
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Folha De Pagamento|        -585.013,76|202509
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ 13º Salario|         -48.751,14|202509
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Ferias|         -16.250,37|202509
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Folha De Pagamento|        -183.533,74|202509
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Ferias|          -5.098,13|202509
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ 13º Salario|         -15.294,47|202509
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Rescisao|                  0|202509
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Ferias|            -637,26|202509
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Folha De Pagamento|         -22.941,70|202509
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ 13º Salario|          -1.911,81|202509
Despesas operacionais|Serviços de terceiros|Honorários advocatícios|||      -1.582.590,64|202509
Despesas operacionais|Serviços de terceiros|Honorários de consultoria|||      -2.464.431,96|202509
Despesas operacionais|Serviços de terceiros|Honorários de auditoria|||                  0|202509
Despesas operacionais|Serviços de terceiros|Equipamentos|||        -136.752,16|202509
Despesas operacionais|Serviços de terceiros|Serviços de informática|||      -1.420.215,86|202509
Despesas operacionais|Serviços de terceiros|Outros serviços de terceiros|||        -151.795,92|202509
Despesas operacionais|Eventos|Patrocínio de eventos|||                  0|202509
Despesas operacionais|Eventos|Eventos|||        -989.309,13|202509
Despesas operacionais|Eventos|Outros eventos|||                  0|202509
Despesas operacionais|Localização|Condomínio|||        -164.200,54|202509
Despesas operacionais|Localização|Conservação, manutenção e reparos|||         -16.450,00|202509
Despesas operacionais|Localização|Energia elétrica|||         -48.229,06|202509
Despesas operacionais|Localização|Aluguel|||                  0|202509
Despesas operacionais|Localização|Depreciação e amortização|||        -293.800,64|202509
Despesas operacionais|Localização|Outras|||                  0|202509
Despesas operacionais|Localização|Serviços de limpeza|||         -38.108,45|202509
Despesas operacionais|Marketing|Anúncios e editais|||                  0|202509
Despesas operacionais|Marketing|Comunicação institucional|||         -93.645,00|202509
Despesas operacionais|Marketing|Propaganda e divulgação|||      -2.245.815,49|202509
Despesas operacionais|Representação institucional|Representação Social|||         -36.136,00|202509
Despesas operacionais|Representação institucional|Representação institucional|||                  0|202509
Despesas operacionais|Representação institucional|Viagens|||        -544.065,14|202509
Despesas operacionais|Representação institucional|Despesas De Viagens Em Congressos E Seminarios|||                  0|202509
Despesas operacionais|Representação institucional|Representação Em Congressos E Seminarios|||                  0|202509
Despesas operacionais|Doações e contribuições|Contribuicoes, mensalidades e anuidades |||         -50.000,00|202509
Despesas operacionais|Doações e contribuições|Anuidades a entidades de classe|||         -54.280,00|202509
Despesas operacionais|Doações e contribuições|Doacoes|||         -35.000,00|202509
Despesas operacionais|Outras despesas|Convênios|||                  0|202509
Despesas operacionais|Outras despesas|Comunicação|||         -38.579,71|202509
Despesas operacionais|Outras despesas|Material de expediente|||         -13.816,00|202509
Despesas operacionais|Outras despesas|Veículos|||         -11.270,00|202509
Despesas operacionais|Outras despesas|Crédito COFINS|||                  0|202509
Despesas operacionais|Outras despesas|Diversos|Impostos e taxas||                  0|202509
Despesas operacionais|Outras despesas|Diversos|Acordos judiciais||                  0|202509
Despesas operacionais|Outras despesas|Diversos|Baixas e cobranças||                  0|202509
Despesas operacionais|Outras despesas|Diversos|Provisão para crédito de liquidação duvidosa||                  0|202509
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Livros, Jornais e Revistas|            -799,00|202509
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Uniformne|            -833,33|202509
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Outras desp administrativas|          -9.004,00|202509
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Despesas diversas de eventos|                  0|202509
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Bens de pequeno valor|          -1.000,00|202509
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Impressões / Material gráfico|                  0|202509
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Logística|            -200,00|202509
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Representação Social|                  0|202509
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Brindes|                  0|202509
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Maq., mov, equip. e utensílios|                  0|202509
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Refeição|                  0|202509
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Assinaturas e M. Técnicos|                  0|202509
Resultado operacional|||||      -1.994.690,55|202509
Resultado de equivalência patrimonial|||||                  0|202509
Resultado não operacional|||||                  0|202509
Receitas financeiras|||||       4.607.868,03|202509
Despesas financeiras|||||        -966.895,63|202509
Resultado financeiro|||||       3.640.972,40|202509
Superávit do exercício|||||       1.646.281,85|202509
Receita Bruta|||||      23.251.407,50|202510
Tributos|ISS||||      -1.162.570,38|202510
Tributos|COFINS||||      -1.807.106,96|202510
Receita operacional líquida|||||      20.281.730,16|202510
Custos dos serviços prestados|Consultas|Sistema Nacional de Gravames - SNG|||      -6.226.446,03|202510
Custos dos serviços prestados|Consultas|SISEG|||        -243.553,50|202510
Custos dos serviços prestados|Consultas|Sistema de Contratos (Ex-Sircof)|||                  0|202510
Custos dos serviços prestados|Outros custos||||                  0|202510
Margem bruta|||||      13.811.730,63|202510
Despesas operacionais|Pessoal|Despesa com empregados|Pro Labore||                  0|202510
Despesas operacionais|Pessoal|Despesa com empregados|Ferias||         -63.726,99|202510
Despesas operacionais|Pessoal|Despesa com empregados|Gratificacoes||         -14.755,23|202510
Despesas operacionais|Pessoal|Despesa com empregados|Horas Extras||                  0|202510
Despesas operacionais|Pessoal|Despesa com empregados|Salários||      -2.279.416,31|202510
Despesas operacionais|Pessoal|Despesa com empregados|Decimo - Terceiro Salario||        -191.180,94|202510
Despesas operacionais|Pessoal|Despesa com empregados|Adicional Por Tempo De Servico||                  0|202510
Despesas operacionais|Pessoal|Despesa com empregados|Bonus||                  0|202510
Despesas operacionais|Pessoal|Despesas com indenizacoes|Aviso Previo||                  0|202510
Despesas operacionais|Pessoal|Despesas com indenizacoes|Ferias Indenizadas||                  0|202510
Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Rescisao Fgts||                  0|202510
Despesas operacionais|Pessoal|Despesas com indenizacoes|13º Salario Proporcional (Indenizado)||                  0|202510
Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Sobre Rescisao||                  0|202510
Despesas operacionais|Pessoal|Despesas com indenizacoes|Indenizacoes Trabalhistas||        -179.166,66|202510
